id,cltv
89515,101397.63304937861
89516,48646.2163875518
89517,92293.2165005353
89518,51231.46948750574
89519,138682.42363313035
89520,51093.787000086944
89521,111298.31176005439
89522,51109.79398431657
89523,51588.31702476401
89524,50972.11149689778
89525,103334.04924706012
89526,55197.311965428424
89527,53778.079347828534
89528,92805.51764961868
89529,111298.31176005439
89530,124915.95014060475
89531,145353.70843411417
89532,47707.44661598808
89533,58490.05503752401
89534,103846.35039614348
89535,110184.77018709105
89536,111298.31176005439
89537,128248.53296558102
89538,128248.53296558102
89539,140881.56701650162
89540,51036.76712122242
89541,127408.31426717578
89542,110184.77018709105
89543,50722.37446984591
89544,101397.63304937861
89545,50722.37446984591
89546,151481.08004124806
89547,100885.33190029523
89548,127386.56630716115
89549,101397.63304937861
89550,50386.3472634903
89551,101907.17200627162
89552,92805.51764961868
89553,127386.56630716115
89554,54661.23554924673
89555,51709.992527953174
89556,101397.63304937861
89557,111298.31176005439
89558,129099.6063308896
89559,111298.31176005439
89560,50386.3472634903
89561,127408.31426717578
89562,128248.53296558102
89563,110184.77018709105
89564,129099.6063308896
89565,94741.93384730017
89566,128248.53296558102
89567,100885.33190029523
89568,143904.47400454298
89569,92293.2165005353
89570,128248.53296558102
89571,111298.31176005439
89572,51002.552791356524
89573,47707.44661598808
89574,50972.11149689778
89575,151481.08004124806
89576,150618.73065694686
89577,47707.44661598808
89578,92805.51764961868
89579,145353.70843411417
89580,121049.5761230512
89581,128248.53296558102
89582,47707.44661598808
89583,101397.63304937861
89584,103334.04924706012
89585,50386.3472634903
89586,51231.46948750574
89587,50402.35424771993
89588,47707.44661598808
89589,50896.596555013115
89590,133304.96097979657
89591,151481.08004124806
89592,101397.63304937861
89593,150618.73065694686
89594,124136.84904287713
89595,111298.31176005439
89596,100885.33190029523
89597,50264.67176030114
89598,101907.17200627162
89599,119936.03455008788
89600,110184.77018709105
89601,125172.24319487924
89602,135999.18701433094
89603,111298.31176005439
89604,148401.4067903224
89605,119936.03455008788
89606,150618.73065694686
89607,111298.31176005439
89608,121049.5761230512
89609,103334.04924706012
89610,92805.51764961868
89611,111298.31176005439
89612,151481.08004124806
89613,111298.31176005439
89614,50972.11149689778
89615,110184.77018709105
89616,148401.4067903224
89617,48643.05780753924
89618,92293.2165005353
89619,51338.579997712135
89620,92805.51764961868
89621,150618.73065694686
89622,101397.63304937861
89623,121049.5761230512
89624,150618.73065694686
89625,50386.3472634903
89626,111298.31176005439
89627,47967.88233350638
89628,51693.72264411025
89629,145353.70843411417
89630,111298.31176005439
89631,128248.53296558102
89632,48646.2163875518
89633,111298.31176005439
89634,121049.5761230512
89635,112169.97343982544
89636,128248.53296558102
89637,48646.2163875518
89638,100885.33190029523
89639,119936.03455008788
89640,126042.51328095913
89641,51093.787000086944
89642,50366.88379359711
89643,92293.2165005353
89644,148401.4067903224
89645,128248.53296558102
89646,148401.4067903224
89647,47967.88233350638
89648,47967.88233350638
89649,119936.03455008788
89650,111298.31176005439
89651,92293.2165005353
89652,100885.33190029523
89653,119936.03455008788
89654,111298.31176005439
89655,150618.73065694686
89656,119936.03455008788
89657,48385.7806700335
89658,124915.95014060475
89659,121921.23780282223
89660,128248.53296558102
89661,101397.63304937861
89662,128248.53296558102
89663,51530.7844991763
89664,50524.02975090909
89665,92805.51764961868
89666,50719.8863910554
89667,50264.67176030114
89668,150618.73065694686
89669,124136.84904287713
89670,150618.73065694686
89671,111298.31176005439
89672,121921.23780282223
89673,51577.362072197735
89674,129099.6063308896
89675,101397.63304937861
89676,51496.795098649716
89677,51231.46948750574
89678,127408.31426717578
89679,128248.53296558102
89680,47967.88233350638
89681,125220.17406762412
89682,48385.7806700335
89683,140019.21763220042
89684,92805.51764961868
89685,111283.24522682221
89686,51588.31702476401
89687,50722.37446984591
89688,128248.53296558102
89689,50524.02975090909
89690,110184.77018709105
89691,50758.91406759432
89692,111298.31176005439
89693,151481.08004124806
89694,124136.84904287713
89695,128248.53296558102
89696,111298.31176005439
89697,55409.70589561229
89698,113610.9167824885
89699,47967.88233350638
89700,48385.7806700335
89701,92293.2165005353
89702,129099.6063308896
89703,47707.44661598808
89704,129099.6063308896
89705,127408.31426717578
89706,119936.03455008788
89707,48385.7806700335
89708,127408.31426717578
89709,51093.787000086944
89710,110588.27753978777
89711,124977.06774128237
89712,119144.46673347868
89713,124977.06774128237
89714,150618.73065694686
89715,145353.70843411417
89716,50880.87728816736
89717,151481.08004124806
89718,101397.63304937861
89719,112542.03781115633
89720,59617.71836698397
89721,128248.53296558102
89722,47964.72375349382
89723,92293.2165005353
89724,103334.04924706012
89725,128248.53296558102
89726,48385.7806700335
89727,47964.72375349382
89728,51845.59416226975
89729,151481.08004124806
89730,94741.93384730017
89731,151481.08004124806
89732,47967.88233350638
89733,122393.8925552608
89734,111298.31176005439
89735,127386.56630716115
89736,92293.2165005353
89737,128248.53296558102
89738,50880.87728816736
89739,48385.7806700335
89740,128248.53296558102
89741,119936.03455008788
89742,121049.5761230512
89743,111298.31176005439
89744,47707.44661598808
89745,111298.31176005439
89746,50972.11149689778
89747,128248.53296558102
89748,119212.79045676484
89749,61042.557850642144
89750,103846.35039614348
89751,101397.63304937861
89752,47707.44661598808
89753,121049.5761230512
89754,127408.31426717578
89755,112169.97343982544
89756,50880.87728816736
89757,150618.73065694686
89758,128248.53296558102
89759,127386.56630716115
89760,51093.787000086944
89761,128248.53296558102
89762,121049.5761230512
89763,111298.31176005439
89764,100885.33190029523
89765,112169.97343982544
89766,148401.4067903224
89767,148401.4067903224
89768,119936.03455008788
89769,122633.31838015497
89770,60378.68905840463
89771,111298.31176005439
89772,111298.31176005439
89773,111298.31176005439
89774,150618.73065694686
89775,128248.53296558102
89776,112169.97343982544
89777,100885.33190029523
89778,152977.1508331812
89779,48385.7806700335
89780,51093.787000086944
89781,111298.31176005439
89782,107533.81920001633
89783,148866.47697981595
89784,92293.2165005353
89785,110184.77018709105
89786,124029.91522880178
89787,111298.31176005439
89788,151481.08004124806
89789,51109.79398431657
89790,111298.31176005439
89791,51845.59416226975
89792,127408.31426717578
89793,149252.48015563097
89794,145353.70843411417
89795,103334.04924706012
89796,51002.552791356524
89797,121049.5761230512
89798,47707.44661598808
89799,50860.05695726471
89800,121049.5761230512
89801,101397.63304937861
89802,148401.4067903224
89803,128248.53296558102
89804,121049.5761230512
89805,111298.31176005439
89806,121049.5761230512
89807,110184.77018709105
89808,50264.67176030114
89809,128248.53296558102
89810,111298.31176005439
89811,100885.33190029523
89812,51409.10899598713
89813,48703.74788973065
89814,50264.67176030114
89815,61415.45265848578
89816,140881.56701650162
89817,125172.24319487924
89818,51375.11959546055
89819,113101.37782559548
89820,47707.44661598808
89821,48385.7806700335
89822,50722.37446984591
89823,48385.7806700335
89824,129209.13583376395
89825,50972.11149689778
89826,119844.22116394134
89827,119936.03455008788
89828,127386.56630716115
89829,101397.63304937861
89830,47967.88233350638
89831,128248.53296558102
89832,110184.77018709105
89833,60378.68905840463
89834,111298.31176005439
89835,50972.11149689778
89836,127408.31426717578
89837,110184.77018709105
89838,48385.7806700335
89839,127408.31426717578
89840,129099.6063308896
89841,50386.3472634903
89842,61061.862746286984
89843,128248.53296558102
89844,47967.88233350638
89845,47967.88233350638
89846,127408.31426717578
89847,92293.2165005353
89848,47707.44661598808
89849,54379.679152574376
89850,50386.3472634903
89851,112169.97343982544
89852,127386.56630716115
89853,150618.73065694686
89854,133304.96097979657
89855,121049.5761230512
89856,150618.73065694686
89857,50582.203903636604
89858,103334.04924706012
89859,94741.93384730017
89860,50582.203903636604
89861,151481.08004124806
89862,121049.5761230512
89863,125220.17406762412
89864,92802.75545742831
89865,48385.7806700335
89866,140881.56701650162
89867,129099.6063308896
89868,50972.11149689778
89869,101397.63304937861
89870,152977.1508331812
89871,59617.71836698397
89872,111298.31176005439
89873,151481.08004124806
89874,92293.2165005353
89875,100885.33190029523
89876,128248.53296558102
89877,59617.71836698397
89878,50582.203903636604
89879,47707.44661598808
89880,48385.7806700335
89881,145129.94156602374
89882,150618.73065694686
89883,98057.81705347111
89884,121049.5761230512
89885,119936.03455008788
89886,100885.33190029523
89887,119844.22116394134
89888,128248.53296558102
89889,151481.08004124806
89890,100885.33190029523
89891,128248.53296558102
89892,47707.44661598808
89893,101907.17200627162
89894,47707.44661598808
89895,50972.11149689778
89896,111298.31176005439
89897,111298.31176005439
89898,51109.79398431657
89899,129099.6063308896
89900,92802.75545742831
89901,103846.35039614348
89902,127408.31426717578
89903,112169.97343982544
89904,92802.75545742831
89905,51178.74856594172
89906,140881.56701650162
89907,101394.87085718825
89908,48385.7806700335
89909,128248.53296558102
89910,128248.53296558102
89911,100885.33190029523
89912,100885.33190029523
89913,59617.71836698397
89914,101397.63304937861
89915,128248.53296558102
89916,111298.31176005439
89917,148401.4067903224
89918,112169.97343982544
89919,128248.53296558102
89920,51093.787000086944
89921,129099.6063308896
89922,124977.06774128237
89923,140881.56701650162
89924,121049.5761230512
89925,48385.7806700335
89926,58580.95476690282
89927,100885.33190029523
89928,150618.73065694686
89929,131674.31684137235
89930,121049.5761230512
89931,151481.08004124806
89932,121049.5761230512
89933,48646.2163875518
89934,119936.03455008788
89935,121921.23780282223
89936,51717.532638407036
89937,121049.5761230512
89938,124977.06774128237
89939,128248.53296558102
89940,48385.7806700335
89941,145886.0786179675
89942,92805.51764961868
89943,151481.08004124806
89944,121049.5761230512
89945,101397.63304937861
89946,92293.2165005353
89947,128248.53296558102
89948,101907.17200627162
89949,119936.03455008788
89950,92805.51764961868
89951,58877.38734044463
89952,111298.31176005439
89953,128248.53296558102
89954,100885.33190029523
89955,101394.87085718825
89956,121049.5761230512
89957,48646.2163875518
89958,110184.77018709105
89959,92805.51764961868
89960,151481.08004124806
89961,50402.35424771993
89962,111298.31176005439
89963,50264.67176030114
89964,100885.33190029523
89965,119936.03455008788
89966,93315.05660651167
89967,100885.33190029523
89968,128248.53296558102
89969,112169.97343982544
89970,151481.08004124806
89971,48385.7806700335
89972,124977.06774128237
89973,51199.19261943318
89974,121049.5761230512
89975,150618.73065694686
89976,48385.7806700335
89977,110184.77018709105
89978,128248.53296558102
89979,110184.77018709105
89980,127408.31426717578
89981,51231.46948750574
89982,145353.70843411417
89983,58973.06396449996
89984,152114.80144888
89985,124977.06774128237
89986,148401.4067903224
89987,51336.87510685198
89988,50972.11149689778
89989,48225.15947101212
89990,128248.53296558102
89991,100885.33190029523
89992,128248.53296558102
89993,128248.53296558102
89994,51093.787000086944
89995,50972.11149689778
89996,48646.2163875518
89997,128248.53296558102
89998,48385.7806700335
89999,146748.42800226872
90000,47707.44661598808
90001,51109.79398431657
90002,127386.56630716115
90003,115060.96315248765
90004,128248.53296558102
90005,140881.56701650162
90006,50264.67176030114
90007,124901.7763221581
90008,127408.31426717578
90009,51409.10899598713
90010,52186.1341923455
90011,50972.11149689778
90012,111298.31176005439
90013,151481.08004124806
90014,150618.73065694686
90015,51338.579997712135
90016,110184.77018709105
90017,140019.21763220042
90018,110184.77018709105
90019,47707.44661598808
90020,50264.67176030114
90021,127408.31426717578
90022,47964.72375349382
90023,150618.73065694686
90024,93315.05660651167
90025,129099.6063308896
90026,121049.5761230512
90027,119936.03455008788
90028,51093.787000086944
90029,51093.787000086944
90030,51109.79398431657
90031,152977.1508331812
90032,48646.2163875518
90033,110184.77018709105
90034,92293.2165005353
90035,101397.63304937861
90036,121049.5761230512
90037,50582.203903636604
90038,110184.77018709105
90039,50264.67176030114
90040,152114.80144888
90041,52861.26203972047
90042,111298.31176005439
90043,128248.53296558102
90044,110184.77018709105
90045,152114.80144888
90046,54677.38817421008
90047,127408.31426717578
90048,128248.53296558102
90049,51109.79398431657
90050,138682.42363313035
90051,49797.01616047437
90052,50386.3472634903
90053,50264.67176030114
90054,121049.5761230512
90055,51409.10899598713
90056,110184.77018709105
90057,50524.02975090909
90058,103846.35039614348
90059,127386.56630716115
90060,59637.023262628805
90061,129099.6063308896
90062,50524.02975090909
90063,50264.67176030114
90064,92293.2165005353
90065,50264.67176030114
90066,138682.42363313035
90067,129099.6063308896
90068,119844.22116394134
90069,119936.03455008788
90070,119936.03455008788
90071,59617.71836698397
90072,148401.4067903224
90073,140019.21763220042
90074,50972.11149689778
90075,47964.72375349382
90076,51231.46948750574
90077,150618.73065694686
90078,121049.5761230512
90079,50972.11149689778
90080,51709.992527953174
90081,128248.53296558102
90082,48646.2163875518
90083,111298.31176005439
90084,128248.53296558102
90085,101397.63304937861
90086,121049.5761230512
90087,143904.47400454298
90088,151481.08004124806
90089,50972.11149689778
90090,51093.787000086944
90091,50972.11149689778
90092,150618.73065694686
90093,47707.44661598808
90094,58585.68344431471
90095,61415.45265848578
90096,94741.93384730017
90097,149252.48015563097
90098,101397.63304937861
90099,50264.67176030114
90100,51018.27205820228
90101,119936.03455008788
90102,57548.91984423356
90103,121049.5761230512
90104,125400.84605251547
90105,151481.08004124806
90106,112253.99358913282
90107,51458.65139676264
90108,51588.31702476401
90109,48385.7806700335
90110,103334.04924706012
90111,121049.5761230512
90112,101907.17200627162
90113,100885.33190029523
90114,54473.533024952376
90115,93315.05660651167
90116,151481.08004124806
90117,111298.31176005439
90118,129099.6063308896
90119,101394.87085718825
90120,121049.5761230512
90121,50880.589570783486
90122,119936.03455008788
90123,48646.2163875518
90124,110184.77018709105
90125,150618.73065694686
90126,127408.31426717578
90127,112169.97343982544
90128,50264.67176030114
90129,112169.97343982544
90130,110184.77018709105
90131,110184.77018709105
90132,149252.48015563097
90133,127386.56630716115
90134,54379.679152574376
90135,47707.44661598808
90136,95254.23499638354
90137,47707.44661598808
90138,100885.33190029523
90139,111298.31176005439
90140,112169.97343982544
90141,59617.71836698397
90142,152977.1508331812
90143,121921.23780282223
90144,58208.05995905919
90145,51231.46948750574
90146,150618.73065694686
90147,119936.03455008788
90148,47707.44661598808
90149,47707.44661598808
90150,47967.88233350638
90151,92293.2165005353
90152,50758.91406759432
90153,119936.03455008788
90154,50729.85628146118
90155,111298.31176005439
90156,133304.96097979657
90157,101397.63304937861
90158,101397.63304937861
90159,50386.3472634903
90160,127408.31426717578
90161,145353.70843411417
90162,151481.08004124806
90163,150618.73065694686
90164,50972.11149689778
90165,50402.35424771993
90166,151481.08004124806
90167,60381.88764502882
90168,47707.44661598808
90169,51018.27205820228
90170,53778.079347828534
90171,111298.31176005439
90172,51093.787000086944
90173,121049.5761230512
90174,110184.77018709105
90175,150618.73065694686
90176,127386.56630716115
90177,47967.88233350638
90178,127386.56630716115
90179,92293.2165005353
90180,128329.35652242093
90181,51231.46948750574
90182,50386.3472634903
90183,149252.48015563097
90184,121049.5761230512
90185,111298.31176005439
90186,143042.12462024175
90187,111298.31176005439
90188,150618.73065694686
90189,127408.31426717578
90190,53018.44342564434
90191,111298.31176005439
90192,55178.007069783576
90193,123801.31237116556
90194,95254.23499638354
90195,128248.53296558102
90196,47967.88233350638
90197,48385.7806700335
90198,92293.2165005353
90199,111298.31176005439
90200,51093.787000086944
90201,47707.44661598808
90202,127964.76971955772
90203,151481.08004124806
90204,127386.56630716115
90205,111298.31176005439
90206,113610.9167824885
90207,129099.6063308896
90208,100885.33190029523
90209,58958.578252158346
90210,129099.6063308896
90211,50972.11149689778
90212,150618.73065694686
90213,93315.05660651167
90214,121049.5761230512
90215,47964.72375349382
90216,128248.53296558102
90217,127408.31426717578
90218,111298.31176005439
90219,119936.03455008788
90220,150618.73065694686
90221,101397.63304937861
90222,140881.56701650162
90223,128248.53296558102
90224,50972.11149689778
90225,48903.49352505754
90226,111298.31176005439
90227,51093.787000086944
90228,47707.44661598808
90229,128248.53296558102
90230,50386.3472634903
90231,50880.87728816736
90232,121921.23780282223
90233,51231.46948750574
90234,92805.51764961868
90235,128248.53296558102
90236,47707.44661598808
90237,128248.53296558102
90238,119144.46673347868
90239,50582.203903636604
90240,94741.93384730017
90241,100885.33190029523
90242,50972.11149689778
90243,47967.88233350638
90244,50264.67176030114
90245,51093.787000086944
90246,50972.11149689778
90247,127854.42830309647
90248,48643.05780753924
90249,119936.03455008788
90250,151481.08004124806
90251,103334.04924706012
90252,117632.3968748404
90253,101397.63304937861
90254,124915.95014060475
90255,127395.09280499726
90256,55178.007069783576
90257,112169.97343982544
90258,47967.88233350638
90259,92805.51764961868
90260,119936.03455008788
90261,121049.5761230512
90262,112169.97343982544
90263,111298.31176005439
90264,128248.53296558102
90265,128248.53296558102
90266,94741.93384730017
90267,127408.31426717578
90268,113101.37782559548
90269,127124.55102115248
90270,151481.08004124806
90271,151481.08004124806
90272,127386.56630716115
90273,121049.5761230512
90274,47707.44661598808
90275,92802.75545742831
90276,51093.787000086944
90277,103334.04924706012
90278,119936.03455008788
90279,128248.53296558102
90280,50264.67176030114
90281,93315.05660651167
90282,150618.73065694686
90283,48385.7806700335
90284,110184.77018709105
90285,50264.67176030114
90286,121049.5761230512
90287,92802.75545742831
90288,48646.2163875518
90289,48385.7806700335
90290,128248.53296558102
90291,50386.3472634903
90292,51967.269665458916
90293,61434.757554130614
90294,93315.05660651167
90295,51093.787000086944
90296,48646.2163875518
90297,128248.53296558102
90298,51093.787000086944
90299,119936.03455008788
90300,54661.23554924673
90301,48385.7806700335
90302,110184.77018709105
90303,111298.31176005439
90304,111298.31176005439
90305,50264.67176030114
90306,129099.6063308896
90307,111298.31176005439
90308,140881.56701650162
90309,59188.497045837146
90310,61415.45265848578
90311,121921.23780282223
90312,121049.5761230512
90313,110184.77018709105
90314,111298.31176005439
90315,150618.73065694686
90316,111298.31176005439
90317,111298.31176005439
90318,144538.1954121749
90319,129099.6063308896
90320,121921.23780282223
90321,51097.136477269545
90322,121049.5761230512
90323,101397.63304937861
90324,94741.93384730017
90325,47707.44661598808
90326,58470.75014187918
90327,47707.44661598808
90328,51259.829928862266
90329,129099.6063308896
90330,127386.56630716115
90331,111298.31176005439
90332,111298.31176005439
90333,50972.11149689778
90334,51409.10899598713
90335,103334.04924706012
90336,47707.44661598808
90337,121049.5761230512
90338,50264.67176030114
90339,128248.53296558102
90340,50264.67176030114
90341,151481.08004124806
90342,127408.31426717578
90343,51530.7844991763
90344,119144.46673347868
90345,111298.31176005439
90346,127386.56630716115
90347,128248.53296558102
90348,47967.88233350638
90349,150618.73065694686
90350,128248.53296558102
90351,103334.04924706012
90352,103846.35039614348
90353,150618.73065694686
90354,60005.794250561
90355,127408.31426717578
90356,47707.44661598808
90357,94741.93384730017
90358,58958.578252158346
90359,50264.67176030114
90360,145353.70843411417
90361,100885.33190029523
90362,50582.203903636604
90363,119936.03455008788
90364,128248.53296558102
90365,47967.88233350638
90366,127408.31426717578
90367,129099.6063308896
90368,111298.31176005439
90369,128248.53296558102
90370,92293.2165005353
90371,128248.53296558102
90372,151481.08004124806
90373,119936.03455008788
90374,127395.09280499726
90375,111298.31176005439
90376,110184.77018709105
90377,47707.44661598808
90378,50972.11149689778
90379,101394.87085718825
90380,111298.31176005439
90381,149350.23909917235
90382,121921.23780282223
90383,148401.4067903224
90384,121049.5761230512
90385,127386.56630716115
90386,111298.31176005439
90387,128248.53296558102
90388,140019.21763220042
90389,128248.53296558102
90390,51109.79398431657
90391,50264.67176030114
90392,101397.63304937861
90393,101394.87085718825
90394,121049.5761230512
90395,128248.53296558102
90396,48385.7806700335
90397,119936.03455008788
90398,151481.08004124806
90399,48385.7806700335
90400,150618.73065694686
90401,111298.31176005439
90402,148401.4067903224
90403,111298.31176005439
90404,124136.84904287713
90405,128248.53296558102
90406,152977.1508331812
90407,121049.5761230512
90408,128248.53296558102
90409,127408.31426717578
90410,51138.1544256731
90411,129099.6063308896
90412,151481.08004124806
90413,110184.77018709105
90414,121049.5761230512
90415,111298.31176005439
90416,50402.35424771993
90417,110184.77018709105
90418,50972.11149689778
90419,121698.92486822636
90420,119936.03455008788
90421,121049.5761230512
90422,51320.08493469199
90423,112169.97343982544
90424,124915.95014060475
90425,128248.53296558102
90426,121049.5761230512
90427,119936.03455008788
90428,47707.44661598808
90429,51588.31702476401
90430,128248.53296558102
90431,126918.65543072212
90432,110184.77018709105
90433,112542.03781115633
90434,127386.56630716115
90435,128248.53296558102
90436,50972.11149689778
90437,103846.35039614348
90438,50264.67176030114
90439,92805.51764961868
90440,110184.77018709105
90441,50778.64723397289
90442,51018.27205820228
90443,151481.08004124806
90444,145400.54479647608
90445,50972.11149689778
90446,53492.893533592214
90447,94741.93384730017
90448,119936.03455008788
90449,151481.08004124806
90450,119936.03455008788
90451,47967.88233350638
90452,152114.80144888
90453,47967.88233350638
90454,150618.73065694686
90455,100885.33190029523
90456,51093.787000086944
90457,125220.17406762412
90458,100885.33190029523
90459,101397.63304937861
90460,59637.023262628805
90461,51845.59416226975
90462,60005.794250561
90463,111298.31176005439
90464,128248.53296558102
90465,128248.53296558102
90466,140881.56701650162
90467,151481.08004124806
90468,47707.44661598808
90469,121049.5761230512
90470,103334.04924706012
90471,101394.87085718825
90472,101394.87085718825
90473,50264.67176030114
90474,93315.05660651167
90475,47967.88233350638
90476,50524.02975090909
90477,50386.3472634903
90478,128248.53296558102
90479,51231.46948750574
90480,129099.6063308896
90481,112169.97343982544
90482,100885.33190029523
90483,58580.95476690282
90484,128248.53296558102
90485,128248.53296558102
90486,146904.56818495895
90487,51709.992527953174
90488,128248.53296558102
90489,128248.53296558102
90490,111298.31176005439
90491,100885.33190029523
90492,50524.02975090909
90493,111298.31176005439
90494,128248.53296558102
90495,59637.023262628805
90496,50972.11149689778
90497,119936.03455008788
90498,51709.992527953174
90499,101907.17200627162
90500,50386.3472634903
90501,92293.2165005353
90502,111298.31176005439
90503,60381.88764502882
90504,48385.7806700335
90505,150618.73065694686
90506,151481.08004124806
90507,101397.63304937861
90508,150618.73065694686
90509,51845.59416226975
90510,140881.56701650162
90511,128248.53296558102
90512,50264.67176030114
90513,101397.63304937861
90514,47707.44661598808
90515,126406.90275675317
90516,121049.5761230512
90517,48385.7806700335
90518,47967.88233350638
90519,95254.23499638354
90520,94741.93384730017
90521,50264.67176030114
90522,101907.17200627162
90523,111298.31176005439
90524,100885.33190029523
90525,129099.6063308896
90526,50264.67176030114
90527,103334.04924706012
90528,119936.03455008788
90529,119936.03455008788
90530,51588.31702476401
90531,110184.77018709105
90532,129099.6063308896
90533,150618.73065694686
90534,103846.35039614348
90535,47707.44661598808
90536,150618.73065694686
90537,50880.589570783486
90538,61415.45265848578
90539,50972.11149689778
90540,111298.31176005439
90541,111298.31176005439
90542,100885.33190029523
90543,111298.31176005439
90544,152977.1508331812
90545,50722.37446984591
90546,50880.87728816736
90547,151481.08004124806
90548,94741.93384730017
90549,116780.13705184536
90550,150618.73065694686
90551,128248.53296558102
90552,128248.53296558102
90553,128248.53296558102
90554,140881.56701650162
90555,101394.87085718825
90556,47707.44661598808
90557,119936.03455008788
90558,111298.31176005439
90559,50402.35424771993
90560,126933.21409135257
90561,47707.44661598808
90562,128248.53296558102
90563,129099.6063308896
90564,92293.2165005353
90565,110184.77018709105
90566,50972.11149689778
90567,127408.31426717578
90568,121049.5761230512
90569,128248.53296558102
90570,111298.31176005439
90571,140881.56701650162
90572,127395.09280499726
90573,110184.77018709105
90574,119144.46673347868
90575,128248.53296558102
90576,51709.992527953174
90577,47707.44661598808
90578,119936.03455008788
90579,50972.11149689778
90580,95254.23499638354
90581,128248.53296558102
90582,128329.35652242093
90583,100885.33190029523
90584,143042.12462024175
90585,126933.21409135257
90586,100885.33190029523
90587,50264.67176030114
90588,50346.80606906096
90589,140019.21763220042
90590,49005.49198195954
90591,100885.33190029523
90592,129099.6063308896
90593,121049.5761230512
90594,111298.31176005439
90595,128248.53296558102
90596,110184.77018709105
90597,128248.53296558102
90598,131674.31684137235
90599,59617.71836698397
90600,111298.31176005439
90601,121049.5761230512
90602,119936.03455008788
90603,100885.33190029523
90604,51709.992527953174
90605,111298.31176005439
90606,121049.5761230512
90607,51709.992527953174
90608,140881.56701650162
90609,119936.03455008788
90610,92802.75545742831
90611,110588.27753978777
90612,101907.17200627162
90613,110184.77018709105
90614,47707.44661598808
90615,151481.08004124806
90616,152114.80144888
90617,121049.5761230512
90618,119936.03455008788
90619,93315.05660651167
90620,152114.80144888
90621,47707.44661598808
90622,128248.53296558102
90623,92805.51764961868
90624,47967.88233350638
90625,93315.05660651167
90626,50703.87940682577
90627,119936.03455008788
90628,127386.56630716115
90629,50264.67176030114
90630,51231.46948750574
90631,112542.03781115633
90632,47967.88233350638
90633,110184.77018709105
90634,110184.77018709105
90635,111298.31176005439
90636,92802.75545742831
90637,51231.46948750574
90638,129099.6063308896
90639,151481.08004124806
90640,50582.203903636604
90641,128248.53296558102
90642,93315.05660651167
90643,129099.6063308896
90644,50386.3472634903
90645,101394.87085718825
90646,56004.45096486687
90647,50264.67176030114
90648,100885.33190029523
90649,51967.269665458916
90650,127408.31426717578
90651,101907.17200627162
90652,128248.53296558102
90653,140881.56701650162
90654,151481.08004124806
90655,129099.6063308896
90656,127386.56630716115
90657,54661.23554924673
90658,50972.11149689778
90659,121049.5761230512
90660,50264.67176030114
90661,145353.70843411417
90662,51093.787000086944
90663,111298.31176005439
90664,92293.2165005353
